Period Name,Prescriber Code,Prescriber Name,BNF Code,BNF Name,Total Items,Total Act Cost,Total Nic
3rd Quarter 2012/2013,5HX00,PCT EALING,702,Treatment Of Vaginal & Vulval Conditions,"2,637","£16,463.19","£17,804.53"
3rd Quarter 2012/2013,5HX00,PCT EALING,2106,Trusses,4,£95.89,£103.95
3rd Quarter 2012/2013,5HX00,PCT EALING,2392,Tubing & Accessories,3,£62.22,£67.50
3rd Quarter 2012/2013,5HX00,PCT EALING,2280,Tubing And Accessories,87,£971.59,"£1,052.98"
3rd Quarter 2012/2013,5HX00,PCT EALING,2394,Two Piece Ostomy Systems,298,"£25,953.68","£28,150.80"
3rd Quarter 2012/2013,5HX00,PCT EALING,2290,Urinal Systems,7,£178.02,£193.07
3rd Quarter 2012/2013,5HX00,PCT EALING,2396,Urostomy Bags,78,"£9,715.22","£10,537.34"
3rd Quarter 2012/2013,5HX00,PCT EALING,1404,Vaccines And Antisera,"51,877","£376,655.04","£408,501.80"
3rd Quarter 2012/2013,5HX00,PCT EALING,2118,Vacuum Pumps for Erectile Dysfunction,32,"£2,682.21","£2,908.92"
3rd Quarter 2012/2013,5HX00,PCT EALING,2125,Vaginal Dilators,1,£31.95,£34.66
3rd Quarter 2012/2013,5HX00,PCT EALING,2123,Vaginal Moisturisers,120,£997.04,"£1,079.81"
3rd Quarter 2012/2013,5HX00,PCT EALING,2134,Vaginal PH Correction Products,4,£19.41,£21.00
3rd Quarter 2012/2013,5HX00,PCT EALING,1301,Vehicles and Emulsifying Agents,"3,209","£10,265.19","£11,085.45"
3rd Quarter 2012/2013,5HX00,PCT EALING,2120,Venous Ulcer Compression System,8,£337.45,£365.95
3rd Quarter 2012/2013,5HX00,PCT EALING,906,Vitamins,"56,740","£284,724.62","£294,385.61"
3rd Quarter 2012/2013,5HX00,PCT EALING,1914,Waters,5,£16.61,£17.52
3rd Quarter 2012/2013,5HX00,PCT EALING,2003,Wound Management & other Dressings,"2,590","£61,963.93","£67,176.93"
3rd Quarter 2012/2013,5HX00,PCT EALING,1313,Wound Management Products,6,£247.86,£268.82
3rd Quarter 2012/2013,5HX00,PCT EALING,1803,X-Ray Contrast Media,1,£36.25,£17.50
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2001,Absorbent Cottons,16,£55.05,£59.54
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,1906,Acids,59,£58.68,£57.11
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,1306,Acne and Rosacea,"3,404","£37,048.39","£40,135.81"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,104,Acute Diarrhoea,"4,010","£12,008.52","£12,801.35"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2310,Adhesive (Pastes/Sprays/Solutions),7,£77.28,£83.78
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2305,Adhesive Discs/Rings/Pads/Plasters,218,"£7,358.46","£7,980.99"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2136,Adhesive Dressing Remover Ster Silicone,2,£74.38,£80.64
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2315,Adhesive Removers (Sprays/Liquids/Wipes),"1,241","£23,088.49","£24,715.46"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,901,Anaemias + Other Blood Disorders,"22,840","£40,752.64","£42,977.02"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2128,Anal Irrigation System,62,"£8,432.32","£9,145.28"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2202,Anal Plugs,26,"£1,607.59","£1,743.50"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,407,Analgesics,"148,124","£1,054,882.34","£1,137,187.71"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,505,Anthelmintics,376,£519.85,£551.00
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,203,Anti-Arrhythmic Drugs,"2,336","£12,407.48","£13,363.51"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,1103,Anti-Infective Eye Preparations,"5,530","£10,896.36","£11,745.90"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,1310,Anti-Infective Skin Preparations,"8,881","£42,596.10","£46,086.30"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,501,Antibacterial Drugs,"81,525","£370,331.53","£399,144.51"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,208,Anticoagulants And Protamine,"18,384","£104,071.01","£112,295.95"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,403,Antidepressant Drugs,"104,993","£335,511.70","£360,150.55"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,408,Antiepileptics,"34,469","£758,702.84","£820,147.91"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,211,Antifibrinolytic Drugs & Haemostatics,627,"£5,429.70","£5,862.16"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,502,Antifungal Drugs,"4,332","£53,912.91","£58,390.13"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,304,"Antihist, Hyposensit & Allergic Emergen","25,038","£82,134.33","£87,840.11"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,1312,Antiperspirants,146,£648.37,£701.29
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,209,Antiplatelet Drugs,"84,581","£129,607.85","£138,945.65"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,504,Antiprotozoal Drugs,"9,415","£18,827.74","£20,223.99"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,103,Antisecretory Drugs+Mucosal Protectants,"112,745","£306,150.29","£329,658.29"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,102,Antispasmod.&Other Drgs Alt.Gut Motility,"9,913","£78,521.62","£84,519.43"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,503,Antiviral Drugs,"1,325","£20,900.40","£22,622.35"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2002,Arm Sling/Bandages,"2,549","£46,868.29","£50,810.12"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,308,Aromatic Inhalations,69,£108.92,£117.00
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2320,Bag Closures,20,£147.99,£160.41
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2325,Bag Covers,12,£382.81,£415.28
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,1907,Base/Dil/Susp Agents/Stabilisers,872,"£18,778.73","£19,867.87"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2330,Belts,102,"£3,099.94","£3,320.16"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,204,Beta-Adrenoceptor Blocking Drugs,"69,427","£137,484.34","£147,877.14"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,301,Bronchodilators,"77,948","£663,963.63","£719,017.11"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,404,CNS Stimulants and drugs used for ADHD,"2,410","£100,792.51","£109,195.83"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2113,Catheter Maintenance Solutions,348,"£11,652.66","£12,636.43"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2205,Catheter Valves,96,"£1,363.92","£1,478.72"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2102,Catheters,"1,746","£146,156.08","£158,516.69"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2103,Chiropody Appliances,26,£59.29,£63.96
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,105,Chronic Bowel Disorders,"4,116","£147,943.18","£160,205.16"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2335,Colostomy Bags,"1,065","£191,843.17","£208,082.16"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,910,Compound Vit/Mineral Formulations,254,"£2,850.64","£3,032.29"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2104,Contraceptive Devices,61,£688.51,£746.43
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,703,Contraceptives,"14,156","£135,516.89","£146,689.01"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,1913,Cordials/Soft Drinks,5,£114.57,£124.20
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,1104,Corti'roids & Other Anti-Inflamm.Preps.,"4,395","£14,230.78","£15,353.27"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,603,Corticosteroids (Endocrine),"16,836","£120,500.51","£129,398.90"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,302,Corticosteroids (Respiratory),"48,019","£1,519,605.17","£1,647,520.86"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,309,Cough Preparations,"4,244","£4,783.02","£4,889.36"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,303,"Cromoglycate,Rel,Leukotriene Antagonists","4,705","£123,647.84","£134,045.89"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,801,Cytotoxic Drugs,115,"£5,962.18","£6,457.22"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2345,Deodorants,262,"£2,241.47","£2,430.59"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2346,Discharge Solidifying Agents,55,"£3,443.12","£3,734.23"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,202,Diuretics,"74,909","£108,966.46","£116,630.47"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,1201,Drugs Acting On The Ear,"3,757","£13,493.37","£14,586.72"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,1202,Drugs Acting On The Nose,"13,717","£99,488.35","£107,707.90"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,1203,Drugs Acting On The Oropharynx,"4,733","£22,357.69","£24,184.47"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,606,Drugs Affecting Bone Metabolism,"14,548","£51,138.70","£55,273.99"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,109,Drugs Affecting Intestinal Secretions,966,"£42,837.53","£46,398.93"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,802,Drugs Affecting The Immune Response,"2,636","£135,122.17","£146,396.76"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,704,Drugs For Genito-Urinary Disorders,"27,888","£511,720.68","£553,735.04"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,601,Drugs Used In Diabetes,"88,175","£1,351,376.88","£1,463,411.86"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,406,Drugs Used In Nausea And Vertigo,"15,934","£101,957.33","£109,754.66"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,1002,Drugs Used In Neuromuscular  Disorders,"1,893","£16,633.33","£17,837.95"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,409,Drugs Used In Park'ism/Related Disorders,"7,741","£189,934.90","£205,374.64"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,402,Drugs Used In Psychoses & Rel.Disorders,"17,149","£261,982.08","£282,820.36"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,1001,Drugs Used In Rheumatic Diseases & Gout,"47,167","£213,207.55","£229,259.42"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,410,Drugs Used In Substance Dependence,"11,491","£204,034.07","£219,853.04"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,411,Drugs for Dementia,"3,948","£120,903.08","£131,022.37"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,405,Drugs used in the Treatment of Obesity,"1,275","£38,973.47","£42,252.77"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2121,Dry Mouth Products,65,£543.67,£588.81
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,101,Dyspep&Gastro-Oesophageal Reflux Disease,"11,397","£61,883.14","£66,636.27"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2107,Elastic Hosiery,"1,108","£16,826.46","£18,235.00"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,1302,Emollient & Barrier Preparations,"28,905","£164,614.27","£178,004.12"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2122,Emollients,"4,300","£26,809.20","£29,022.68"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2130,Eye Products,"2,453","£23,999.21","£25,998.66"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2350,Filters/Bridges,2,£102.25,£110.95
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,902,Fluids And Electrolytes,"3,135","£19,004.92","£20,431.90"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,909,Foods,367,"£9,663.28","£10,476.71"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2004,Gauzes & Gauze Tissue,272,"£7,353.46","£7,973.67"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,1501,General Anaesthesia,724,"£10,033.24","£10,839.98"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,911,Health Supplements,428,"£9,304.65","£9,939.66"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,205,Hypertension and Heart Failure,"129,263","£420,351.95","£453,359.18"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,401,Hypnotics And Anxiolytics,"37,067","£146,956.33","£157,199.79"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,605,Hypothalamic&Pituitary Hormones&Antioest,926,"£96,707.36","£104,830.50"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2360,Ileostomy Bags,843,"£106,194.91","£115,184.33"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,1405,Immunoglobulins,1,£66.39,£72.00
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2240,Incontinence Sheath Fixing Strips & Adh,63,£932.42,"£1,011.33"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2230,Incontinence Sheaths,428,"£22,046.86","£23,740.26"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2132,Inhalation Solutions,96,"£2,840.96","£3,076.97"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2285,Insert For Female Stress Incont,2,£119.58,£129.69
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2116,Irrigation Solutions,"1,234","£7,529.63","£8,140.83"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2370,Irrigation Washout Appliances,43,"£1,215.93","£1,318.74"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2142,Jaw Rehabilitation Device,2,£211.84,£229.75
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,106,Laxatives,"32,362","£147,491.14","£158,172.73"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2250,Leg Bags,"1,389","£42,089.16","£44,932.89"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,212,Lipid-Regulating Drugs,"139,274","£391,191.56","£421,907.93"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,1502,Local Anaesthesia,"2,615","£33,337.38","£36,111.17"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,1107,Local Anaesthetics,5,£28.49,£30.85
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,107,Local Prepn for Anal & Rectal Disorders,"3,077","£26,499.98","£28,679.49"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2138,Low Friction Products,49,"£1,115.58","£1,209.64"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2114,Lubricant Gels,302,£932.34,"£1,009.42"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2127,Lymphoedema Garments,646,"£23,659.86","£25,656.71"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,908,Metabolic Disorders,23,"£14,955.08","£16,205.72"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2143,Micro-Enema - Sodium Citrate,5,£19.60,£21.08
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,905,Minerals,"2,080","£47,983.64","£51,520.97"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,1108,Miscellaneous Ophthalmic Preparations,"15,308","£55,513.70","£59,999.85"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,307,Mucolytics,"3,971","£73,802.46","£79,785.44"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,1105,Mydriatics And Cycloplegics,255,"£2,554.88","£2,766.38"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2124,Nasal Products,"1,408","£2,184.35","£2,350.57"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2260,Night Drainage Bags,"2,032","£22,706.88","£24,146.92"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,206,"Nit,Calc Block & Other Antianginal Drugs","95,547","£356,401.97","£384,543.29"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2119,Oral Film Forming Agents,37,£884.83,£959.35
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,904,Oral Nutrition,"22,379","£665,526.34","£714,734.18"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2101,Other Appliances,"19,889","£133,992.90","£145,029.94"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,607,Other Endocrine Drugs,155,"£5,784.61","£6,267.42"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,912,Other Health Supplements,76,"£2,297.24","£2,481.67"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,1905,Other Preparations,9,£119.46,£129.16
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2112,Peak Flow Meters,484,"£2,695.63","£2,917.48"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2137,Pelvic Toning Devices,1,£13.85,£15.00
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2141,Physical Debridement Device,23,"£1,369.84","£1,485.60"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2129,Plantar Pressure Offloading Device,24,£747.26,£810.28
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2008,Plasters,44,£484.54,£524.96
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,201,Positive Inotropic Drugs,"6,113","£6,905.59","£7,377.16"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,1305,Preparations For Eczema And Psoriasis,"3,061","£116,695.79","£126,507.04"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,1307,Preparations For Warts And Calluses,843,"£5,146.04","£5,570.30"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2375,Pressure Plates/Shields,2,£91.36,£99.12
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,1902,Selective Preparations,"1,834","£51,444.10","£55,463.84"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,604,Sex Hormones,"10,504","£147,351.31","£159,511.52"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,803,Sex Hormones & Antag In Malig Disease,"4,750","£247,194.55","£267,865.80"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,1309,Shampoo&Other Preps For Scalp&Hair Cond,"3,671","£23,753.04","£25,715.83"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2020,Silk Garments,55,"£2,947.10","£3,196.02"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,1904,Single Substances,17,£75.22,£81.25
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2015,"Skin Adhesive,Sterile",7,£82.07,£89.00
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,1311,"Skin Cleansers,Antiseptics & Desloughing",378,"£2,294.99","£2,481.18"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2014,"Skin Closure Strips, Sterile",14,£55.99,£60.32
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2380,Skin Fillers And Protectives,"2,806","£39,226.27","£42,191.75"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2385,Skin Protectors,146,"£12,108.01","£13,133.07"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,1003,Soft-Tissue Disorders & Topical Pain Rel,"18,429","£88,786.38","£96,061.33"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2009,Stockinette,"1,598","£17,922.12","£19,421.37"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2390,Stoma Caps/Dressings,27,"£2,036.01","£2,208.31"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,108,Stoma Care,6,£24.61,£26.61
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,1308,Sunscreens And Camouflagers,559,"£16,241.65","£16,615.85"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2010,Surgical Adhesive Tape,712,"£2,618.76","£2,832.99"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2011,Surgical Sutures,285,£566.50,£614.43
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2270,Suspensory Systems,8,£294.66,£319.54
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2012,Swabs,"1,346","£5,213.62","£5,649.47"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,207,Sympathomimetics,23,"£3,475.97","£3,738.58"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,310,Systemic Nasal Decongestants,619,"£1,189.74","£1,242.92"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,602,Thyroid And Antithyroid Drugs,"47,511","£137,609.38","£148,252.40"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,1303,Top Local Anaesthetics & Antipruritics,749,"£3,429.19","£3,703.33"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,1314,Topical Circulatory Preparations,379,"£1,840.24","£1,991.01"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,1304,Topical Corticosteroids,"26,209","£125,883.56","£136,199.26"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2005,Tracheostomy & Laryngectomy Appliances,273,"£14,043.74","£15,232.13"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,1106,Treatment Of Glaucoma,"18,612","£153,645.16","£166,393.09"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,702,Treatment Of Vaginal & Vulval Conditions,"3,870","£25,188.88","£27,231.61"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2106,Trusses,10,£347.04,£376.31
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2392,Tubing & Accessories,17,£476.56,£516.90
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2280,Tubing And Accessories,292,"£2,758.93","£2,990.38"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2394,Two Piece Ostomy Systems,620,"£49,179.13","£53,342.77"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2290,Urinal Systems,34,"£1,062.75","£1,152.55"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2396,Urostomy Bags,264,"£42,112.00","£45,677.18"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,1404,Vaccines And Antisera,"77,479","£510,168.83","£553,271.64"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2118,Vacuum Pumps for Erectile Dysfunction,18,"£1,787.99","£1,939.05"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2125,Vaginal Dilators,12,£375.56,£407.26
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2123,Vaginal Moisturisers,279,"£2,175.48","£2,356.00"
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2134,Vaginal PH Correction Products,17,£115.19,£124.50
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,1301,Vehicles and Emulsifying Agents,72,£488.93,£529.40
3rd Quarter 2012/2013,5NH00,PCT EAST LANCASHIRE TEACHING,2120,Venous Ulcer Compression System,87,"£2,240.26","£2,429.04"
