Period Name,Prescriber Code,Prescriber Name,BNF Code,BNF Name,Total Items,Total Act Cost,Total Nic
3rd Quarter 2012/2013,5QQ00,PCT DEVON,1301,Vehicles and Emulsifying Agents,30,œ128.81,œ139.21
3rd Quarter 2012/2013,5QQ00,PCT DEVON,2120,Venous Ulcer Compression System,577,"œ15,566.32","œ16,877.74"
3rd Quarter 2012/2013,5QQ00,PCT DEVON,906,Vitamins,"79,969","œ301,697.57","œ322,451.71"
3rd Quarter 2012/2013,5QQ00,PCT DEVON,1914,Waters,5,œ18.10,œ19.59
3rd Quarter 2012/2013,5QQ00,PCT DEVON,2003,Wound Management & other Dressings,"28,645","œ476,583.88","œ516,692.59"
3rd Quarter 2012/2013,5QQ00,PCT DEVON,1313,Wound Management Products,716,"œ15,633.57","œ16,931.65"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2001,Absorbent Cottons,37,œ196.22,œ212.36
3rd Quarter 2012/2013,5N500,PCT DONCASTER,1906,Acids,35,œ36.66,œ36.49
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2135,Acne Treatment,2,œ23.99,œ26.00
3rd Quarter 2012/2013,5N500,PCT DONCASTER,1306,Acne and Rosacea,"2,941","œ31,917.15","œ34,576.39"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,104,Acute Diarrhoea,"3,189","œ7,955.35","œ8,453.64"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2310,Adhesive (Pastes/Sprays/Solutions),5,œ89.00,œ96.56
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2305,Adhesive Discs/Rings/Pads/Plasters,165,"œ3,206.28","œ3,477.35"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2315,Adhesive Removers (Sprays/Liquids/Wipes),799,"œ14,135.66","œ15,302.32"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,901,Anaemias + Other Blood Disorders,"30,665","œ66,073.99","œ69,747.03"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2128,Anal Irrigation System,50,"œ7,295.00","œ7,912.12"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,407,Analgesics,"144,934","œ1,086,328.59","œ1,172,407.04"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,505,Anthelmintics,511,œ814.43,œ852.48
3rd Quarter 2012/2013,5N500,PCT DONCASTER,203,Anti-Arrhythmic Drugs,"2,068","œ11,770.29","œ12,680.68"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,1103,Anti-Infective Eye Preparations,"3,894","œ7,427.96","œ8,004.11"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,1310,Anti-Infective Skin Preparations,"5,920","œ26,540.83","œ28,709.14"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,501,Antibacterial Drugs,"70,140","œ274,635.66","œ295,990.99"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,208,Anticoagulants And Protamine,"19,067","œ63,041.63","œ68,000.59"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,403,Antidepressant Drugs,"94,390","œ318,561.19","œ342,491.79"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,408,Antiepileptics,"33,910","œ833,086.07","œ901,162.14"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,211,Antifibrinolytic Drugs & Haemostatics,899,"œ12,614.49","œ13,655.08"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,502,Antifungal Drugs,"2,861","œ24,692.61","œ26,738.79"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,304,"Antihist, Hyposensit & Allergic Emergen","21,094","œ54,144.37","œ57,776.92"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,1312,Antiperspirants,131,œ411.54,œ444.58
3rd Quarter 2012/2013,5N500,PCT DONCASTER,209,Antiplatelet Drugs,"70,205","œ124,517.03","œ133,755.39"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,504,Antiprotozoal Drugs,"5,684","œ11,581.40","œ12,444.32"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,103,Antisecretory Drugs+Mucosal Protectants,"105,208","œ296,717.86","œ319,537.58"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,102,Antispasmod.&Other Drgs Alt.Gut Motility,"10,294","œ72,196.86","œ77,160.69"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,503,Antiviral Drugs,"1,136","œ10,588.41","œ11,439.70"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2002,Arm Sling/Bandages,"3,478","œ64,043.60","œ69,431.46"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,308,Aromatic Inhalations,17,œ36.52,œ39.16
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2140,Bacterial Decolonisation Products,11,œ55.93,œ60.52
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2320,Bag Closures,7,œ90.67,œ98.31
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2325,Bag Covers,21,œ428.68,œ464.94
3rd Quarter 2012/2013,5N500,PCT DONCASTER,1907,Base/Dil/Susp Agents/Stabilisers,698,"œ13,911.90","œ15,071.10"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2330,Belts,90,"œ2,397.99","œ2,600.82"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,204,Beta-Adrenoceptor Blocking Drugs,"60,435","œ104,769.29","œ112,566.70"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,301,Bronchodilators,"65,351","œ632,994.65","œ685,590.77"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,404,CNS Stimulants and drugs used for ADHD,"1,043","œ35,744.45","œ38,695.28"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2113,Catheter Maintenance Solutions,214,"œ6,527.81","œ7,079.35"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2205,Catheter Valves,112,"œ1,968.78","œ2,134.68"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2102,Catheters,"1,498","œ128,769.68","œ139,662.85"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2017,Cervical Collar,2,œ4.65,œ5.02
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2103,Chiropody Appliances,4,œ27.02,œ29.26
3rd Quarter 2012/2013,5N500,PCT DONCASTER,105,Chronic Bowel Disorders,"4,139","œ126,122.65","œ136,493.39"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2335,Colostomy Bags,643,"œ121,071.11","œ131,319.50"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,910,Compound Vit/Mineral Formulations,182,"œ1,386.90","œ1,498.29"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2104,Contraceptive Devices,61,œ674.77,œ731.34
3rd Quarter 2012/2013,5N500,PCT DONCASTER,703,Contraceptives,"11,869","œ118,249.94","œ127,991.89"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,1913,Cordials/Soft Drinks,2,œ35.64,œ38.64
3rd Quarter 2012/2013,5N500,PCT DONCASTER,1104,Corti'roids & Other Anti-Inflamm.Preps.,"2,754","œ8,172.77","œ8,826.21"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,603,Corticosteroids (Endocrine),"12,670","œ101,444.62","œ109,092.86"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,302,Corticosteroids (Respiratory),"42,355","œ1,304,504.60","œ1,414,375.06"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,309,Cough Preparations,"1,004","œ1,442.55","œ1,508.74"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,303,"Cromoglycate,Rel,Leukotriene Antagonists","2,501","œ62,703.25","œ67,969.30"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2131,Cycloidal Vibration Accessories,7,œ940.62,"œ1,020.00"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,801,Cytotoxic Drugs,50,"œ1,397.60","œ1,510.96"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2345,Deodorants,232,"œ1,967.75","œ2,133.96"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2346,Discharge Solidifying Agents,19,œ625.55,œ678.51
3rd Quarter 2012/2013,5N500,PCT DONCASTER,202,Diuretics,"64,104","œ78,930.30","œ84,316.12"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,1201,Drugs Acting On The Ear,"3,413","œ12,575.19","œ13,594.40"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,1202,Drugs Acting On The Nose,"12,284","œ89,037.76","œ96,406.91"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,1203,Drugs Acting On The Oropharynx,"3,113","œ16,199.46","œ17,522.01"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,606,Drugs Affecting Bone Metabolism,"12,266","œ35,855.98","œ38,666.33"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,109,Drugs Affecting Intestinal Secretions,732,"œ30,730.54","œ33,277.81"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,802,Drugs Affecting The Immune Response,"1,090","œ17,680.73","œ19,114.75"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,704,Drugs For Genito-Urinary Disorders,"26,812","œ465,042.64","œ503,178.95"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,601,Drugs Used In Diabetes,"77,503","œ1,319,262.89","œ1,428,749.09"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,406,Drugs Used In Nausea And Vertigo,"16,723","œ96,398.10","œ103,560.10"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,1002,Drugs Used In Neuromuscular  Disorders,"1,829","œ16,645.80","œ17,897.81"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,409,Drugs Used In Park'ism/Related Disorders,"5,488","œ148,328.90","œ160,503.35"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,402,Drugs Used In Psychoses & Rel.Disorders,"9,723","œ133,185.29","œ143,665.55"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,1001,Drugs Used In Rheumatic Diseases & Gout,"46,918","œ189,656.89","œ203,893.39"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,410,Drugs Used In Substance Dependence,"15,373","œ223,514.96","œ240,982.31"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,411,Drugs for Dementia,"2,967","œ72,263.73","œ78,313.92"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,405,Drugs used in the Treatment of Obesity,"1,347","œ39,571.50","œ42,900.06"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2121,Dry Mouth Products,114,œ775.82,œ839.97
3rd Quarter 2012/2013,5N500,PCT DONCASTER,101,Dyspep&Gastro-Oesophageal Reflux Disease,"20,015","œ112,884.25","œ121,594.01"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2107,Elastic Hosiery,"1,035","œ15,112.81","œ16,374.64"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,1302,Emollient & Barrier Preparations,"23,399","œ124,031.90","œ134,208.82"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2122,Emollients,"1,177","œ6,300.12","œ6,817.85"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2130,Eye Products,"1,533","œ12,873.10","œ13,942.23"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2215,Faecal Collectors,2,œ60.50,œ65.64
3rd Quarter 2012/2013,5N500,PCT DONCASTER,902,Fluids And Electrolytes,"1,891","œ11,945.11","œ12,836.28"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,909,Foods,268,"œ7,082.41","œ7,678.28"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2004,Gauzes & Gauze Tissue,102,œ946.22,"œ1,025.26"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,1501,General Anaesthesia,241,"œ3,932.51","œ4,254.07"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,911,Health Supplements,339,"œ4,805.73","œ5,203.98"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,205,Hypertension and Heart Failure,"122,973","œ362,486.00","œ391,001.91"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,401,Hypnotics And Anxiolytics,"21,300","œ74,021.41","œ78,916.52"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,605,Hypothalamic&Pituitary Hormones&Antioest,532,"œ42,660.03","œ46,133.69"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2360,Ileostomy Bags,452,"œ48,264.53","œ52,349.73"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2240,Incontinence Sheath Fixing Strips & Adh,24,œ409.67,œ444.30
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2230,Incontinence Sheaths,311,"œ17,299.11","œ18,762.39"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2133,Indwelling Pleural Cath Drain System,7,œ586.49,œ636.00
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2132,Inhalation Solutions,10,œ246.97,œ267.39
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2285,Insert For Female Stress Incont,2,œ79.71,œ86.46
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2116,Irrigation Solutions,325,"œ2,246.56","œ2,431.63"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2370,Irrigation Washout Appliances,57,"œ1,258.07","œ1,364.50"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,106,Laxatives,"28,020","œ142,952.62","œ153,419.51"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2250,Leg Bags,794,"œ24,466.31","œ26,533.38"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2007,Lints,1,œ3.37,œ3.64
3rd Quarter 2012/2013,5N500,PCT DONCASTER,212,Lipid-Regulating Drugs,"126,909","œ415,728.63","œ448,788.65"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,1502,Local Anaesthesia,"1,566","œ13,554.84","œ14,685.06"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,1107,Local Anaesthetics,1,œ9.52,œ10.31
3rd Quarter 2012/2013,5N500,PCT DONCASTER,107,Local Prepn for Anal & Rectal Disorders,"2,763","œ20,400.79","œ22,085.83"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2138,Low Friction Products,41,œ808.01,œ875.95
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2114,Lubricant Gels,328,"œ1,052.75","œ1,139.56"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2127,Lymphoedema Garments,43,"œ1,803.43","œ1,955.28"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,908,Metabolic Disorders,19,"œ1,606.01","œ1,741.27"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2143,Micro-Enema - Sodium Citrate,1,œ0.89,œ0.84
3rd Quarter 2012/2013,5N500,PCT DONCASTER,905,Minerals,745,"œ13,496.42","œ14,349.90"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,1108,Miscellaneous Ophthalmic Preparations,"9,743","œ30,945.22","œ33,380.95"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,1315,Miscellaneous Topical Preparations,7,œ246.63,œ267.42
3rd Quarter 2012/2013,5N500,PCT DONCASTER,307,Mucolytics,"3,444","œ65,403.43","œ70,669.35"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,1105,Mydriatics And Cycloplegics,132,"œ1,571.97","œ1,702.62"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2124,Nasal Products,630,"œ1,343.10","œ1,448.33"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2260,Night Drainage Bags,961,"œ12,463.81","œ13,516.05"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,206,"Nit,Calc Block & Other Antianginal Drugs","84,079","œ297,321.19","œ320,819.53"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2119,Oral Film Forming Agents,23,"œ1,142.29","œ1,238.05"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,904,Oral Nutrition,"14,992","œ481,961.59","œ521,513.84"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2101,Other Appliances,"12,776","œ104,549.27","œ113,204.72"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,607,Other Endocrine Drugs,146,"œ5,484.91","œ5,942.19"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,912,Other Health Supplements,477,"œ4,954.49","œ5,346.76"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,1905,Other Preparations,136,"œ1,455.42","œ1,575.96"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2112,Peak Flow Meters,373,"œ2,032.45","œ2,199.49"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2129,Plantar Pressure Offloading Device,63,"œ1,716.84","œ1,861.92"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,201,Positive Inotropic Drugs,"5,029","œ5,368.36","œ5,726.69"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,1305,Preparations For Eczema And Psoriasis,"1,935","œ77,112.03","œ83,614.90"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,1307,Preparations For Warts And Calluses,436,"œ1,699.46","œ1,837.54"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2375,Pressure Plates/Shields,8,œ85.77,œ93.01
3rd Quarter 2012/2013,5N500,PCT DONCASTER,1902,Selective Preparations,"1,473","œ41,751.21","œ45,126.88"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,604,Sex Hormones,"8,952","œ108,267.20","œ117,183.78"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,803,Sex Hormones & Antag In Malig Disease,"3,339","œ103,867.13","œ112,559.56"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,1309,Shampoo&Other Preps For Scalp&Hair Cond,"2,943","œ15,324.10","œ16,582.44"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2020,Silk Garments,11,œ553.65,œ600.27
3rd Quarter 2012/2013,5N500,PCT DONCASTER,1904,Single Substances,4,œ7.50,œ8.08
3rd Quarter 2012/2013,5N500,PCT DONCASTER,1311,"Skin Cleansers,Antiseptics & Desloughing",110,œ729.44,œ789.29
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2014,"Skin Closure Strips, Sterile",73,œ118.10,œ127.34
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2380,Skin Fillers And Protectives,"3,315","œ34,452.09","œ37,335.45"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2385,Skin Protectors,133,"œ7,167.26","œ7,774.14"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,1003,Soft-Tissue Disorders & Topical Pain Rel,"13,151","œ74,464.50","œ80,593.33"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2009,Stockinette,"1,650","œ22,272.49","œ24,139.91"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2390,Stoma Caps/Dressings,29,"œ1,832.29","œ1,987.38"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,1308,Sunscreens And Camouflagers,394,"œ11,309.47","œ11,767.67"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2010,Surgical Adhesive Tape,"1,257","œ2,766.87","œ2,988.27"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2011,Surgical Sutures,346,œ707.65,œ767.58
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2270,Suspensory Systems,14,œ580.87,œ630.00
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2012,Swabs,387,"œ1,398.37","œ1,512.46"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,207,Sympathomimetics,51,"œ8,479.86","œ9,195.76"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,310,Systemic Nasal Decongestants,130,œ347.13,œ364.60
3rd Quarter 2012/2013,5N500,PCT DONCASTER,602,Thyroid And Antithyroid Drugs,"42,572","œ112,520.82","œ121,151.28"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,1303,Top Local Anaesthetics & Antipruritics,457,"œ2,393.60","œ2,589.34"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,1314,Topical Circulatory Preparations,208,"œ1,017.89","œ1,101.24"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,1304,Topical Corticosteroids,"20,253","œ80,808.01","œ87,380.17"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2005,Tracheostomy & Laryngectomy Appliances,188,"œ14,315.47","œ15,527.15"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,1106,Treatment Of Glaucoma,"16,619","œ137,177.45","œ148,554.36"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,702,Treatment Of Vaginal & Vulval Conditions,"3,487","œ20,312.65","œ21,958.35"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2106,Trusses,4,œ91.91,œ99.65
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2392,Tubing & Accessories,2,œ82.97,œ90.00
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2280,Tubing And Accessories,264,"œ3,051.59","œ3,308.09"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2394,Two Piece Ostomy Systems,"1,325","œ91,184.07","œ98,901.09"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2290,Urinal Systems,33,œ574.24,œ622.64
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2396,Urostomy Bags,68,"œ9,254.07","œ10,037.84"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,1404,Vaccines And Antisera,"64,381","œ431,467.54","œ467,946.75"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2118,Vacuum Pumps for Erectile Dysfunction,12,œ879.44,œ953.79
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2125,Vaginal Dilators,6,œ191.80,œ207.96
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2123,Vaginal Moisturisers,463,"œ3,292.64","œ3,565.27"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2134,Vaginal PH Correction Products,15,œ164.76,œ178.50
3rd Quarter 2012/2013,5N500,PCT DONCASTER,1301,Vehicles and Emulsifying Agents,58,œ367.35,œ397.69
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2120,Venous Ulcer Compression System,50,"œ1,563.56","œ1,695.37"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,906,Vitamins,"24,829","œ97,274.29","œ104,238.70"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,1914,Waters,4,œ0.52,œ0.18
3rd Quarter 2012/2013,5N500,PCT DONCASTER,2003,Wound Management & other Dressings,"10,871","œ250,972.74","œ272,109.83"
3rd Quarter 2012/2013,5N500,PCT DONCASTER,1313,Wound Management Products,42,"œ1,381.76","œ1,497.08"
3rd Quarter 2012/2013,5QM00,PCT DORSET,2001,Absorbent Cottons,15,œ73.95,œ80.09
3rd Quarter 2012/2013,5QM00,PCT DORSET,1906,Acids,47,œ75.65,œ78.91
3rd Quarter 2012/2013,5QM00,PCT DORSET,1306,Acne and Rosacea,"2,795","œ25,305.53","œ27,413.40"
3rd Quarter 2012/2013,5QM00,PCT DORSET,104,Acute Diarrhoea,"4,154","œ11,145.47","œ11,929.66"
3rd Quarter 2012/2013,5QM00,PCT DORSET,2310,Adhesive (Pastes/Sprays/Solutions),4,œ89.80,œ97.38
3rd Quarter 2012/2013,5QM00,PCT DORSET,2305,Adhesive Discs/Rings/Pads/Plasters,259,"œ7,165.82","œ7,756.24"
3rd Quarter 2012/2013,5QM00,PCT DORSET,2136,Adhesive Dressing Remover Ster Silicone,1,œ27.65,œ29.98
3rd Quarter 2012/2013,5QM00,PCT DORSET,2315,Adhesive Removers (Sprays/Liquids/Wipes),"1,185","œ23,880.45","œ25,813.56"
3rd Quarter 2012/2013,5QM00,PCT DORSET,901,Anaemias + Other Blood Disorders,"25,760","œ40,365.72","œ42,909.19"
3rd Quarter 2012/2013,5QM00,PCT DORSET,2128,Anal Irrigation System,30,"œ4,710.66","œ5,108.88"
3rd Quarter 2012/2013,5QM00,PCT DORSET,2202,Anal Plugs,34,"œ2,163.55","œ2,346.10"
3rd Quarter 2012/2013,5QM00,PCT DORSET,407,Analgesics,"125,723","œ779,077.73","œ840,900.75"
3rd Quarter 2012/2013,5QM00,PCT DORSET,505,Anthelmintics,484,œ883.90,œ943.10
3rd Quarter 2012/2013,5QM00,PCT DORSET,203,Anti-Arrhythmic Drugs,"2,511","œ19,457.30","œ21,020.31"
3rd Quarter 2012/2013,5QM00,PCT DORSET,1103,Anti-Infective Eye Preparations,"4,673","œ10,144.06","œ10,949.13"
3rd Quarter 2012/2013,5QM00,PCT DORSET,1310,Anti-Infective Skin Preparations,"8,115","œ35,935.22","œ38,883.24"
3rd Quarter 2012/2013,5QM00,PCT DORSET,501,Antibacterial Drugs,"80,865","œ307,090.34","œ330,731.93"
3rd Quarter 2012/2013,5QM00,PCT DORSET,208,Anticoagulants And Protamine,"39,649","œ137,750.04","œ148,566.13"
3rd Quarter 2012/2013,5QM00,PCT DORSET,403,Antidepressant Drugs,"104,382","œ373,484.54","œ402,307.74"
3rd Quarter 2012/2013,5QM00,PCT DORSET,408,Antiepileptics,"27,512","œ521,824.99","œ564,249.75"
3rd Quarter 2012/2013,5QM00,PCT DORSET,211,Antifibrinolytic Drugs & Haemostatics,595,"œ5,224.28","œ5,647.65"
3rd Quarter 2012/2013,5QM00,PCT DORSET,502,Antifungal Drugs,"4,299","œ41,499.15","œ44,907.14"
3rd Quarter 2012/2013,5QM00,PCT DORSET,304,"Antihist, Hyposensit & Allergic Emergen","18,517","œ63,654.78","œ68,405.42"
3rd Quarter 2012/2013,5QM00,PCT DORSET,1312,Antiperspirants,115,œ419.77,œ453.90
3rd Quarter 2012/2013,5QM00,PCT DORSET,209,Antiplatelet Drugs,"94,367","œ145,340.77","œ155,556.42"
3rd Quarter 2012/2013,5QM00,PCT DORSET,504,Antiprotozoal Drugs,"9,611","œ19,986.55","œ21,468.18"
3rd Quarter 2012/2013,5QM00,PCT DORSET,103,Antisecretory Drugs+Mucosal Protectants,"121,803","œ275,805.83","œ296,805.68"
3rd Quarter 2012/2013,5QM00,PCT DORSET,102,Antispasmod.&Other Drgs Alt.Gut Motility,"7,733","œ57,815.12","œ62,333.72"
3rd Quarter 2012/2013,5QM00,PCT DORSET,503,Antiviral Drugs,"1,870","œ18,145.72","œ19,629.07"
3rd Quarter 2012/2013,5QM00,PCT DORSET,2002,Arm Sling/Bandages,"5,183","œ60,228.56","œ65,283.61"
3rd Quarter 2012/2013,5QM00,PCT DORSET,308,Aromatic Inhalations,23,œ27.43,œ29.70
3rd Quarter 2012/2013,5QM00,PCT DORSET,2140,Bacterial Decolonisation Products,2,œ13.95,œ15.12
3rd Quarter 2012/2013,5QM00,PCT DORSET,2320,Bag Closures,27,œ123.68,œ134.10
3rd Quarter 2012/2013,5QM00,PCT DORSET,2325,Bag Covers,18,œ416.23,œ451.45
3rd Quarter 2012/2013,5QM00,PCT DORSET,1907,Base/Dil/Susp Agents/Stabilisers,910,"œ15,284.20","œ16,552.45"
3rd Quarter 2012/2013,5QM00,PCT DORSET,2330,Belts,138,"œ3,801.48","œ4,122.32"
3rd Quarter 2012/2013,5QM00,PCT DORSET,204,Beta-Adrenoceptor Blocking Drugs,"86,839","œ174,394.57","œ187,666.86"
3rd Quarter 2012/2013,5QM00,PCT DORSET,301,Bronchodilators,"56,451","œ496,896.75","œ538,246.38"
3rd Quarter 2012/2013,5QM00,PCT DORSET,404,CNS Stimulants and drugs used for ADHD,"2,458","œ112,770.72","œ122,247.21"
3rd Quarter 2012/2013,5QM00,PCT DORSET,2113,Catheter Maintenance Solutions,496,"œ15,252.54","œ16,538.71"
3rd Quarter 2012/2013,5QM00,PCT DORSET,2205,Catheter Valves,305,"œ4,349.72","œ4,714.56"
3rd Quarter 2012/2013,5QM00,PCT DORSET,2102,Catheters,"2,578","œ192,363.84","œ208,630.93"
